algorithm,parameters,count,k-nn,epsilon,largeepsilon,rel,qps,p50,p95,p99,p999,distcomps,build,candidates,indexsize,queriessize,dataset
parlayann,"parlayann_({'alpha': 1.08, 'R': 40, 'L': 80, 'two_pass': True},{'Q': 14})",10,0.84092,0.93047,0.9997999999999999,0.08992269591797261,11859.284547346897,0.08368492126464844,0.10514259338378906,0.11754035949707031,0.13470721244812026,0.0,870.3016698360443,10.0,1415928.0,119.39404897041321,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.15, 'R': 80, 'L': 160, 'two_pass': True},{'Q': 30})",10,0.9768800000000001,0.9973599999999999,1.0,0.08940975352731932,8709.388721639954,0.11730194091796875,0.14472007751464844,0.15616416931152344,0.1800060272216797,0.0,1130.6631484031677,10.0,1857872.0,213.31830044326782,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.05, 'R': 32, 'L': 64, 'two_pass': True},{'limit': 20})",10,0.71719,0.82014,0.9989800000000001,0.0906704202661301,23592.4793032342,0.042438507080078125,0.05030632019042969,0.05888938903808594,0.07009553909301768,0.0,504.5280478000641,10.0,1270304.0,53.8435992111206,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.1, 'R': 64, 'L': 128, 'two_pass': True},{'Q': 22})",10,0.9388,0.98691,1.0,0.08952381793292763,8907.62691598852,0.11348724365234375,0.1418590545654297,0.1571178436279297,0.18287134170532315,0.0,1219.3127880096436,10.0,1666440.0,187.0801298389435,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.1, 'R': 64, 'L': 128, 'two_pass': True},{'limit': 13})",10,0.47641,0.55095,0.8169700000000001,0.10002105810710661,16286.560561888326,0.06103515625,0.06961822509765625,0.08130311965942388,0.10156774520874053,0.0,1219.3127880096436,10.0,1666440.0,102.3199461708069,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.08, 'R': 40, 'L': 80, 'two_pass': True},{'limit': 15})",10,0.69808,0.80109,0.99739,0.0908530238118986,13624.979006903928,0.06914138793945312,0.07772445678710938,0.091552734375,0.11039137840271068,0.0,870.3016698360443,10.0,1415928.0,103.92148122081755,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.1, 'R': 64, 'L': 128, 'two_pass': True},{'Q': 400})",10,0.9999399999999999,1.0,1.0,0.08935411265239439,951.7030937865599,1.1341571807861328,1.8324851989746094,2.151494026184082,2.4337799549102788,0.0,1219.3127880096436,10.0,1666440.0,1751.008282814026,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.15, 'R': 80, 'L': 160, 'two_pass': True},{'Q': 400})",10,0.9999800000000001,1.0,1.0,0.0893540297304021,1054.6127086053277,1.0290145874023438,1.752936840057372,2.0857429504394545,2.785717010498054,0.0,1130.6631484031677,10.0,1857872.0,1761.662821659851,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.1, 'R': 64, 'L': 128, 'two_pass': True},{'Q': 80})",10,0.99509,0.9997400000000001,1.0,0.08936459318466419,3697.423847536838,0.28014183044433594,0.3457069396972656,0.36835908889770513,0.4093670845031743,0.0,1219.3127880096436,10.0,1666440.0,450.7029944944382,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.05, 'R': 32, 'L': 64, 'two_pass': True},{'Q': 12})",10,0.77405,0.8744,0.9998699999999999,0.09027833782362554,21495.956859501253,0.0457763671875,0.05888938903808594,0.06842851638793951,0.08249282836914062,0.0,504.5280478000641,10.0,1270304.0,59.095019975280756,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.05, 'R': 32, 'L': 64, 'two_pass': True},{'limit': 13})",10,0.53468,0.62356,0.97894,0.09259323693178274,27703.77210312137,0.03600120544433594,0.0400543212890625,0.055792331695556696,0.06556510925292969,0.0,504.5280478000641,10.0,1270304.0,45.85310604171753,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.1, 'R': 64, 'L': 128, 'two_pass': True},{'Q': 125})",10,0.9982599999999999,0.9999399999999999,1.0,0.089357310822909,2474.787349808731,0.4107952117919922,0.5106925964355469,0.5714893341064453,0.6878390312194828,0.0,1219.3127880096436,10.0,1666440.0,673.3669461050034,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.1, 'R': 64, 'L': 128, 'two_pass': True},{'limit': 12})",10,0.40598,0.47262000000000004,0.74585,0.10524451851801304,17713.524566970766,0.05602836608886719,0.06223917007446272,0.07557868957519531,0.08773875236511244,0.0,1219.3127880096436,10.0,1666440.0,94.07726811790468,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.05, 'R': 32, 'L': 64, 'two_pass': True},{'limit': 15})",10,0.61692,0.7149099999999999,0.9925900000000001,0.09159850919800984,25975.329560557024,0.03886222839355469,0.045299530029296875,0.05603075027465826,0.07105016708374053,0.0,504.5280478000641,10.0,1270304.0,48.90424958953857,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.15, 'R': 80, 'L': 160, 'two_pass': True},{'Q': 60})",10,0.9952,0.9996700000000001,1.0,0.08936450077644408,5062.470632496219,0.19812583923339844,0.2804040908813473,0.35667657852172857,0.3962533473968509,0.0,1130.6631484031677,10.0,1857872.0,366.9891906284333,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.1, 'R': 64, 'L': 128, 'two_pass': True},{'Q': 14})",10,0.8850899999999999,0.9606,1.0,0.08971585592070065,11249.502807478204,0.08940696716308594,0.11301040649414062,0.12684106826782232,0.1513981819152837,0.0,1219.3127880096436,10.0,1666440.0,148.13454679012298,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.05, 'R': 32, 'L': 64, 'two_pass': True},{'Q': 16})",10,0.8325699999999999,0.92391,1.0,0.08996742701361,18716.78390955192,0.05269050598144531,0.06818771362304688,0.07939338684082031,0.09679889678955098,0.0,504.5280478000641,10.0,1270304.0,67.86977966613769,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.1, 'R': 64, 'L': 128, 'two_pass': True},{'Q': 16})",10,0.9066000000000001,0.9722799999999999,1.0,0.0896346088794092,10495.19780662761,0.09560585021972656,0.12135505676269531,0.13566017150878906,0.15330386161804213,0.0,1219.3127880096436,10.0,1666440.0,158.78119028377535,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.1, 'R': 64, 'L': 128, 'two_pass': True},{'Q': 50})",10,0.9859600000000001,0.9988400000000001,1.0,0.08938688015845297,5231.887151109625,0.19550323486328125,0.24199485778808594,0.2601146697998047,0.2958860397338885,0.0,1219.3127880096436,10.0,1666440.0,318.516044377327,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.15, 'R': 80, 'L': 160, 'two_pass': True},{'Q': 100})",10,0.99892,0.99997,1.0,0.08935595195120692,3597.376866958164,0.29158592224121094,0.36025047302246094,0.3957796096801759,0.47803092002868686,0.0,1130.6631484031677,10.0,1857872.0,516.4518672103882,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.1, 'R': 64, 'L': 128, 'two_pass': True},{'limit': 10})",10,0.22915999999999997,0.26983999999999997,0.5129900000000001,0.13131352505606708,21438.022079460094,0.04601478576660156,0.050067901611328125,0.06532669067382812,0.07462549209594736,0.0,1219.3127880096436,10.0,1666440.0,77.7329174222946,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.05, 'R': 32, 'L': 64, 'two_pass': True},{'limit': 18})",10,0.6932699999999999,0.79515,0.9983700000000001,0.0908632945976924,24246.7602513757,0.041961669921875,0.050067901611328125,0.06008386611938482,0.07367420196533261,0.0,504.5280478000641,10.0,1270304.0,52.390669385528575,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.05, 'R': 32, 'L': 64, 'two_pass': True},{'limit': 22})",10,0.72958,0.83294,0.9992300000000001,0.09057518982535885,23127.19420858511,0.04291534423828125,0.05269050598144531,0.05936622619628906,0.07510185241699219,0.0,504.5280478000641,10.0,1270304.0,54.92685314712525,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.1, 'R': 64, 'L': 128, 'two_pass': True},{'Q': 60})",10,0.99045,0.99925,1.0,0.08937677287332112,4539.495892725005,0.22649765014648438,0.2792000770568846,0.2968335151672364,0.3311653137207035,0.0,1219.3127880096436,10.0,1666440.0,367.0980301294327,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.15, 'R': 80, 'L': 160, 'two_pass': True},{'Q': 50})",10,0.99251,0.9995100000000001,1.0,0.08937027274070197,6071.795441937923,0.1697540283203125,0.21123886108398438,0.24819612503051763,0.3163866996765147,0.0,1130.6631484031677,10.0,1857872.0,305.9839577545166,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.05, 'R': 32, 'L': 64, 'two_pass': True},{'Q': 18})",10,0.8506,0.9369799999999999,1.0,0.0898821654225585,17838.977680352433,0.0553131103515625,0.07081031799316406,0.08154153823852545,0.0975139141082765,0.0,504.5280478000641,10.0,1270304.0,71.20946181793212,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.15, 'R': 80, 'L': 160, 'two_pass': True},{'Q': 80})",10,0.99779,0.9999,1.0,0.08935837902210503,4230.3806864944245,0.24318695068359375,0.2980232238769531,0.31876564025878906,0.390784025192264,0.0,1130.6631484031677,10.0,1857872.0,439.1737145385742,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.08, 'R': 40, 'L': 80, 'two_pass': True},{'Q': 16})",10,0.86736,0.94865,0.9999,0.08980696114078056,11118.56772265081,0.08845329284667969,0.11110305786132812,0.12564659118652344,0.14281892776489385,0.0,870.3016698360443,10.0,1415928.0,127.34805735054015,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.08, 'R': 40, 'L': 80, 'two_pass': True},{'limit': 12})",10,0.55884,0.65213,0.97888,0.0924283618084726,16448.40578891723,0.06079673767089844,0.06771087646484375,0.08368492126464844,0.09346032142639166,0.0,870.3016698360443,10.0,1415928.0,86.0829929763794,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.15, 'R': 80, 'L': 160, 'two_pass': True},{'Q': 800})",10,1.0,1.0,1.0,0.08935400220785608,495.3530710886782,1.4840364456176758,5.055201053619385,6.240370273590089,6.9542591571807995,0.0,1130.6631484031677,10.0,1857872.0,3750.6015576259615,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.1, 'R': 64, 'L': 128, 'two_pass': True},{'Q': 100})",10,0.9971399999999999,0.9998900000000001,1.0,0.08935952274278192,3043.0515604593616,0.3342628479003906,0.41294097900390625,0.4472780227661134,0.5271525382995624,0.0,1219.3127880096436,10.0,1666440.0,547.6213487977982,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.1, 'R': 64, 'L': 128, 'two_pass': True},{'Q': 600})",10,0.99999,1.0,1.0,0.08935403930936299,532.0776500516087,1.587986946105957,4.173731803894039,4.978191852569581,5.423079252243044,0.0,1219.3127880096436,10.0,1666440.0,3131.9488797140125,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.15, 'R': 80, 'L': 160, 'two_pass': True},{'Q': 20})",10,0.95184,0.9913700000000001,1.0,0.08948118538583526,10686.032273860557,0.09298324584960938,0.1366138458251953,0.16546249389648438,0.19765448570251576,0.0,1130.6631484031677,10.0,1857872.0,173.85985297317507,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.08, 'R': 40, 'L': 80, 'two_pass': True},{'limit': 20})",10,0.77217,0.87317,0.9991899999999999,0.09031023548051324,13389.248708177991,0.0743865966796875,0.09036064147949219,0.10013580322265625,0.12660336494445865,0.0,870.3016698360443,10.0,1415928.0,105.75111650104523,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.1, 'R': 64, 'L': 128, 'two_pass': True},{'Q': 200})",10,0.99953,0.9999800000000001,1.0,0.08935500158203682,1713.4682487605628,0.6308555603027344,0.8180141448974609,0.9899163246154785,1.1456065177917492,0.0,1219.3127880096436,10.0,1666440.0,972.5537670192717,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.08, 'R': 40, 'L': 80, 'two_pass': True},{'limit': 13})",10,0.62259,0.7213499999999999,0.99163,0.09157092228113395,16034.69420835487,0.06413459777832031,0.07152557373046875,0.08821487426757812,0.09846806526184107,0.0,870.3016698360443,10.0,1415928.0,88.30402261505127,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.1, 'R': 64, 'L': 128, 'two_pass': True},{'Q': 18})",10,0.9194100000000001,0.9786699999999999,1.0,0.08958827199816348,9926.583162241957,0.10132789611816406,0.12826919555664062,0.14281272888183594,0.16546273231506353,0.0,1219.3127880096436,10.0,1666440.0,167.87649614810945,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.1, 'R': 64, 'L': 128, 'two_pass': True},{'Q': 150})",10,0.99895,0.9999499999999999,1.0,0.08935616676290169,2202.7507705655257,0.4820823669433594,0.6051063537597656,0.710258483886719,0.82493567466736,0.0,1219.3127880096436,10.0,1666440.0,756.5268037891389,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.08, 'R': 40, 'L': 80, 'two_pass': True},{'limit': 22})",10,0.77859,0.87898,0.9994099999999999,0.09026620876513886,13236.027914192324,0.07462501525878906,0.0934600830078125,0.1010894775390625,0.11611056327819838,0.0,870.3016698360443,10.0,1415928.0,106.97529569892883,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.1, 'R': 64, 'L': 128, 'two_pass': True},{'Q': 20})",10,0.9300700000000001,0.98323,1.0,0.08955217141547352,9379.841511400244,0.10752677917480469,0.13518333435058594,0.15044212341308594,0.17285394668579113,0.0,1219.3127880096436,10.0,1666440.0,177.6618504667282,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.08, 'R': 40, 'L': 80, 'two_pass': True},{'Q': 11})",10,0.79923,0.89686,0.9997299999999999,0.09014020941332425,12635.721735421019,0.07772445678710938,0.09918212890625,0.11039018630981451,0.1289854049682619,0.0,870.3016698360443,10.0,1415928.0,112.05754840507507,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.1, 'R': 64, 'L': 128, 'two_pass': True},{'Q': 800})",10,0.99999,1.0,1.0,0.08935403930936299,423.08967723300765,1.7157793045043945,6.243824958801264,7.689015865325928,8.700407505035407,0.0,1219.3127880096436,10.0,1666440.0,3938.739443841934,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.05, 'R': 32, 'L': 64, 'two_pass': True},{'Q': 20})",10,0.86484,0.94657,1.0,0.08981702046842252,16895.055634036275,0.05888938903808594,0.07510185241699219,0.08630752563476562,0.1029992103576665,0.0,504.5280478000641,10.0,1270304.0,75.18791458969118,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.1, 'R': 64, 'L': 128, 'two_pass': True},{'Q': 30})",10,0.96323,0.9945999999999999,1.0,0.08944953468196748,7407.288886816741,0.1373291015625,0.1709461212158203,0.18596887588500982,0.2126705646514895,0.0,1219.3127880096436,10.0,1666440.0,224.97299963092803,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.15, 'R': 80, 'L': 160, 'two_pass': True},{'Q': 200})",10,0.99983,1.0,1.0,0.08935443706470496,1924.5547541339254,0.5464553833007812,0.7243275642395017,0.8981275558471681,1.0392670631408691,0.0,1130.6631484031677,10.0,1857872.0,965.3515941852569,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.05, 'R': 32, 'L': 64, 'two_pass': True},{'limit': 11})",10,0.42026,0.49273999999999996,0.93014,0.09449521560726033,29934.105492588744,0.03337860107421875,0.03695487976074219,0.049591064453125,0.06961870193481455,0.0,504.5280478000641,10.0,1270304.0,42.43667813339233,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.15, 'R': 80, 'L': 160, 'two_pass': True},{'Q': 22})",10,0.9587199999999999,0.99325,1.0,0.08946086622383534,10466.350153640074,0.09632110595703125,0.1201629638671875,0.13280153274536138,0.15998053550720248,0.0,1130.6631484031677,10.0,1857872.0,177.50906215896606,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.05, 'R': 32, 'L': 64, 'two_pass': True},{'limit': 14})",10,0.57955,0.67393,0.9874,0.09202180164625808,26467.39521400184,0.037670135498046875,0.04935264587402344,0.057699680328369196,0.06890344619750986,0.0,504.5280478000641,10.0,1270304.0,47.99505163726806,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.15, 'R': 80, 'L': 160, 'two_pass': True},{'Q': 150})",10,0.99957,0.9999800000000001,1.0,0.08935486003618225,2494.08055581736,0.41937828063964844,0.5276322364807127,0.6384873390197754,0.7627031803131108,0.0,1130.6631484031677,10.0,1857872.0,744.912587392807,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.05, 'R': 32, 'L': 64, 'two_pass': True},{'Q': 14})",10,0.80273,0.8994899999999999,1.0,0.09012019511354041,20117.241346232247,0.04935264587402344,0.06365776062011719,0.07367372512817388,0.08940768241882338,0.0,504.5280478000641,10.0,1270304.0,63.14503952789307,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.15, 'R': 80, 'L': 160, 'two_pass': True},{'Q': 25})",10,0.96764,0.99552,1.0,0.0894354884102604,9697.140082768827,0.10442733764648438,0.12993812561035156,0.14400482177734375,0.16308069229126027,0.0,1130.6631484031677,10.0,1857872.0,191.58968357086178,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.1, 'R': 64, 'L': 128, 'two_pass': True},{'Q': 10})",10,0.8323600000000001,0.92624,1.0,0.08994405251795981,13002.070136651339,0.07653236389160156,0.09846687316894531,0.11110305786132812,0.12898731231689511,0.0,1219.3127880096436,10.0,1666440.0,128.16728278541564,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.15, 'R': 80, 'L': 160, 'two_pass': True},{'Q': 40})",10,0.9871700000000001,0.9990600000000001,1.0,0.08938342315887196,7190.873156293632,0.14281272888183594,0.17572641372680647,0.1900196075439453,0.22125482559204152,0.0,1130.6631484031677,10.0,1857872.0,258.36528605346683,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.1, 'R': 64, 'L': 128, 'two_pass': True},{'limit': 18})",10,0.8119400000000001,0.90916,0.99861,0.09012986326755532,13154.395504621425,0.07605552673339844,0.09202957153320312,0.09846687316894531,0.11658787727355982,0.0,1219.3127880096436,10.0,1666440.0,126.68313032054901,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.1, 'R': 64, 'L': 128, 'two_pass': True},{'limit': 22})",10,0.83162,0.92573,1.0,0.08994806477529683,13017.388157580293,0.07653236389160156,0.09775161743164062,0.10967254638671875,0.12636208534240728,0.0,1219.3127880096436,10.0,1666440.0,128.0164638118744,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.08, 'R': 40, 'L': 80, 'two_pass': True},{'limit': 14})",10,0.66523,0.76688,0.9960000000000001,0.09112598059914037,15022.815545803729,0.0667572021484375,0.07486343383789062,0.08988380432128906,0.09942078590393072,0.0,870.3016698360443,10.0,1415928.0,94.2518395225525,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.08, 'R': 40, 'L': 80, 'two_pass': True},{'Q': 10})",10,0.78233,0.8824299999999999,0.9995900000000001,0.09023935410814601,13187.358534642919,0.0743865966796875,0.095367431640625,0.10657548904418951,0.12493133544921875,0.0,870.3016698360443,10.0,1415928.0,107.37009965114594,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.05, 'R': 32, 'L': 64, 'two_pass': True},{'limit': 10})",10,0.32612,0.38371,0.81945,0.09794809703237975,31842.188373053472,0.031232833862304688,0.03790855407714844,0.04458427429199219,0.0648503303527833,0.0,504.5280478000641,10.0,1270304.0,39.89374050292969,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.08, 'R': 40, 'L': 80, 'two_pass': True},{'limit': 11})",10,0.42279999999999995,0.49589,0.8675599999999999,0.09712398223800825,17794.997312276173,0.05626678466796875,0.062465667724609375,0.08034706115722656,0.09775209426879893,0.0,870.3016698360443,10.0,1415928.0,79.56887967739105,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.08, 'R': 40, 'L': 80, 'two_pass': True},{'limit': 16})",10,0.7236100000000001,0.82637,0.99816,0.09065913932930647,14048.596447979078,0.07152557373046875,0.08130073547363281,0.09489059448242188,0.10848140716552754,0.0,870.3016698360443,10.0,1415928.0,100.7878619934082,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.08, 'R': 40, 'L': 80, 'two_pass': True},{'Q': 12})",10,0.8144500000000001,0.9098200000000001,0.9997299999999999,0.09005808546427121,12562.565668643067,0.07867813110351562,0.09965896606445312,0.11181831359863281,0.1294615268707276,0.0,870.3016698360443,10.0,1415928.0,112.71009739151,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.08, 'R': 40, 'L': 80, 'two_pass': True},{'Q': 20})",10,0.8963800000000001,0.96641,1.0,0.08968601989191363,9932.419920044369,0.10061264038085938,0.1251697540283203,0.1385211944580078,0.1592638492584229,0.0,870.3016698360443,10.0,1415928.0,142.55619591178893,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.1, 'R': 64, 'L': 128, 'two_pass': True},{'Q': 11})",10,0.84765,0.9373900000000001,1.0,0.0898744406884333,12437.480540045251,0.08034706115722656,0.10228157043457031,0.11563539505004888,0.13780641555786144,0.0,1219.3127880096436,10.0,1666440.0,133.98533526420593,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.05, 'R': 32, 'L': 64, 'two_pass': True},{'limit': 16})",10,0.64846,0.74854,0.9956400000000001,0.09127448922165304,25129.060184949416,0.0400543212890625,0.04482269287109375,0.056507587432861384,0.07367205619812026,0.0,504.5280478000641,10.0,1270304.0,50.551194141387946,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.1, 'R': 64, 'L': 128, 'two_pass': True},{'limit': 15})",10,0.71269,0.81264,0.97927,0.09139646976601747,14342.849971463424,0.06985664367675781,0.07843971252441406,0.09107589721679688,0.10228300094604521,0.0,1219.3127880096436,10.0,1666440.0,116.18611386966704,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.1, 'R': 64, 'L': 128, 'two_pass': True},{'Q': 12})",10,0.86174,0.9467700000000001,1.0,0.08981123724642479,12040.629730391545,0.08320808410644531,0.10585784912109375,0.11825799942016607,0.1373329162597664,0.0,1219.3127880096436,10.0,1666440.0,138.40139903926848,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.08, 'R': 40, 'L': 80, 'two_pass': True},{'Q': 18})",10,0.88299,0.9586,1.0,0.08974022011003062,10505.126200149976,0.09465217590332031,0.118255615234375,0.1316070556640625,0.15568757057189947,0.0,870.3016698360443,10.0,1415928.0,134.78448264427186,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.05, 'R': 32, 'L': 64, 'two_pass': True},{'Q': 10})",10,0.7386999999999999,0.8417899999999999,0.9994400000000001,0.09050817377352399,22784.023223461172,0.04315376281738281,0.055789947509765625,0.06437301635742188,0.07820153236389166,0.0,504.5280478000641,10.0,1270304.0,55.75415665359497,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.08, 'R': 40, 'L': 80, 'two_pass': True},{'limit': 10})",10,0.31903000000000004,0.37503000000000003,0.75324,0.10292311556130962,19194.62552828302,0.05173683166503906,0.05698204040527344,0.07653236389160156,0.09608435630798373,0.0,870.3016698360443,10.0,1415928.0,73.76689885997772,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.1, 'R': 64, 'L': 128, 'two_pass': True},{'limit': 20})",10,0.8289099999999999,0.92355,1.0,0.08996591492282803,13117.4685183245,0.0762939453125,0.09560585021972656,0.10418891906738281,0.11920976638793955,0.0,1219.3127880096436,10.0,1666440.0,127.03975600719453,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.08, 'R': 40, 'L': 80, 'two_pass': True},{'limit': 18})",10,0.75701,0.8589,0.99885,0.09041995247485309,13516.073907006226,0.07390975952148438,0.08654594421386719,0.0972747802734375,0.11444401741027896,0.0,870.3016698360443,10.0,1415928.0,104.7588234380722,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.1, 'R': 64, 'L': 128, 'two_pass': True},{'limit': 14})",10,0.5677,0.65312,0.89585,0.09570051884060479,15250.023724175642,0.06556510925292969,0.07462501525878906,0.08607149124145513,0.10180473327636719,0.0,1219.3127880096436,10.0,1666440.0,109.27458410167695,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.15, 'R': 80, 'L': 160, 'two_pass': True},{'Q': 600})",10,1.0,1.0,1.0,0.08935400220785608,622.5714201234936,1.4057159423828125,3.503370285034179,4.176659584045411,4.551421880722049,0.0,1130.6631484031677,10.0,1857872.0,2984.190953756714,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.05, 'R': 32, 'L': 64, 'two_pass': True},{'Q': 11})",10,0.75781,0.8595900000000001,0.99971,0.09038546980468933,22066.596939731095,0.0457763671875,0.06461143493652344,0.07581710815429688,0.09322214126586924,0.0,504.5280478000641,10.0,1270304.0,57.56682842712402,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.1, 'R': 64, 'L': 128, 'two_pass': True},{'Q': 25})",10,0.9506500000000001,0.99118,1.0,0.08948566872988926,8235.264088565278,0.12254714965820312,0.15401840209960938,0.169517993927002,0.19645762443542494,0.0,1219.3127880096436,10.0,1666440.0,202.35416643333437,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.1, 'R': 64, 'L': 128, 'two_pass': True},{'Q': 300})",10,0.9998699999999999,1.0,1.0,0.08935436909190117,1210.3447833058399,0.9126663208007812,1.317048072814941,1.5781044960021975,1.760257005691531,0.0,1219.3127880096436,10.0,1666440.0,1376.8308196020128,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.05, 'R': 32, 'L': 64, 'two_pass': True},{'limit': 12})",10,0.48150000000000004,0.56306,0.9620599999999999,0.09337686006827182,28816.849696050303,0.03457069396972656,0.03838539123535156,0.04863739013671875,0.06604218482971197,0.0,504.5280478000641,10.0,1270304.0,44.08198721923828,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.1, 'R': 64, 'L': 128, 'two_pass': True},{'limit': 11})",10,0.31275,0.36599,0.61649,0.11801025980478907,19470.92501544702,0.051021575927734375,0.05602836608886719,0.07128715515136719,0.0782012939453125,0.0,1219.3127880096436,10.0,1666440.0,85.5860724992752,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.1, 'R': 64, 'L': 128, 'two_pass': True},{'limit': 16})",10,0.75618,0.8550800000000001,0.9901,0.0907502385639605,13831.426456209427,0.07295608520507812,0.08392333984375,0.09489059448242188,0.10538268089294467,0.0,1219.3127880096436,10.0,1666440.0,120.48215021610261,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.15, 'R': 80, 'L': 160, 'two_pass': True},{'Q': 300})",10,0.99996,1.0,1.0,0.08935415227375341,1359.1153804676937,0.8074045181274414,1.2586236000061033,1.5118288993835454,2.0642287731170654,0.0,1130.6631484031677,10.0,1857872.0,1366.971507128906,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.1, 'R': 64, 'L': 128, 'two_pass': True},{'Q': 40})",10,0.97797,0.9977199999999999,1.0,0.08940749165619605,6009.969177139527,0.16617774963378906,0.20623207092285156,0.22053956985473638,0.24748063087463423,0.0,1219.3127880096436,10.0,1666440.0,277.27929226970673,sift-128-euclidean
parlayann,"parlayann_({'alpha': 1.15, 'R': 80, 'L': 160, 'two_pass': True},{'Q': 125})",10,0.9993700000000001,0.9999800000000001,1.0,0.08935522022635208,2809.5303293409725,0.3616809844970703,0.5474209785461424,0.6611347198486328,0.8039646148681676,0.0,1130.6631484031677,10.0,1857872.0,661.2749400131225,sift-128-euclidean
SW-graph(nmslib),"Nmslib(method_name=sw-graph, index_param=['NN=16'])",10,0.3033,0.35121,0.75786,0.0981909256937883,5051.680826767969,0.18703937530517578,0.33736228942871094,0.4100799560546875,0.5044941902160646,0.0,463.00677847862244,10.0,1092364.0,216.237731056118,sift-128-euclidean
